source_ecli,count
ECLI:CE:ECHR:2006:0601JUD001069104,1
ECLI:CE:ECHR:2006:0601JUD001346404,1
ECLI:CE:ECHR:2006:0601JUD003127102,1
ECLI:CE:ECHR:2006:0601JUD007147601,1
ECLI:CE:ECHR:2006:0601JUD000504402,1
ECLI:CE:ECHR:2006:0601JUD002115302,1
ECLI:CE:ECHR:2006:0601JUD002710202,1
ECLI:CE:ECHR:2006:0601JUD003671903,1
ECLI:CE:ECHR:2006:0601JUD000417104,1
ECLI:CE:ECHR:2006:0608JUD001064402,1
ECLI:CE:ECHR:2006:0608JUD005849700,1
ECLI:CE:ECHR:2006:0406JUD000787702,1
ECLI:CE:ECHR:2006:0406JUD003154996,1
ECLI:CE:ECHR:2006:0131JUD005389900,1
ECLI:CE:ECHR:2006:0321JUD001622604,1
ECLI:CE:ECHR:2006:0202JUD005289599,1
ECLI:CE:ECHR:2006:0202JUD006684801,1
ECLI:CE:ECHR:2006:0207JUD005264299,1
ECLI:CE:ECHR:2006:0209JUD000350402,1
ECLI:CE:ECHR:2006:0221JUD005239099,1
ECLI:CE:ECHR:2006:0221JUD002277104,1
ECLI:CE:ECHR:2006:0221JUD006222600,1
ECLI:CE:ECHR:2006:0302JUD005582800,1
ECLI:CE:ECHR:2006:0307JUD000633905,1
ECLI:CE:ECHR:2006:0309JUD005506200,1
ECLI:CE:ECHR:2006:0309JUD007540201,1
ECLI:CE:ECHR:2006:0323JUD004338998,1
ECLI:CE:ECHR:2006:0404JUD001574102,1
ECLI:CE:ECHR:2006:0328JUD003276803,1
ECLI:CE:ECHR:2006:0328JUD006428301,1
ECLI:CE:ECHR:2006:0328JUD002873802,1
ECLI:CE:ECHR:2006:0328JUD004677199,1
ECLI:CE:ECHR:2006:0330JUD005756600,1
ECLI:CE:ECHR:2006:0330JUD007581001,1
ECLI:CE:ECHR:2006:0330JUD007581301,1
ECLI:CE:ECHR:2006:0330JUD007637801,1
ECLI:CE:ECHR:2006:0330JUD007643901,1
ECLI:CE:ECHR:2006:0330JUD003727002,1
ECLI:CE:ECHR:2006:0404JUD001488102,1
ECLI:CE:ECHR:2007:0426JUD003639102,1
ECLI:CE:ECHR:2007:0503JUD005877100,1
ECLI:CE:ECHR:2007:0503JUD007584501,1
ECLI:CE:ECHR:2007:0510JUD000010602,1
ECLI:CE:ECHR:2008:0722JUD004101205,1
ECLI:CE:ECHR:2008:0722JUD002375902,1
ECLI:CE:ECHR:2008:0722JUD000368705,1
ECLI:CE:ECHR:2008:0717JUD002192904,1
ECLI:CE:ECHR:2008:0717JUD003180204,1
ECLI:CE:ECHR:2008:0724JUD001131904,1
ECLI:CE:ECHR:2008:0724JUD000916505,1
ECLI:CE:ECHR:2008:0731JUD000352204,1
ECLI:CE:ECHR:2008:0731JUD001315104,1
ECLI:CE:ECHR:2008:0731JUD002209404,1
ECLI:CE:ECHR:2008:0731JUD002359604,1
ECLI:CE:ECHR:2008:0729JUD002830103,1
ECLI:CE:ECHR:2008:0729JUD000826004,1
ECLI:CE:ECHR:2008:0729JUD003386805,1
ECLI:CE:ECHR:2008:0729JUD002282404,1
ECLI:CE:ECHR:2008:0729JUD003410503,1
ECLI:CE:ECHR:2008:0729JUD003410303,1
ECLI:CE:ECHR:2008:0916JUD000887002,1
ECLI:CE:ECHR:2008:0918JUD002848804,1
ECLI:CE:ECHR:2008:0918JUD003354804,1
ECLI:CE:ECHR:2008:0925JUD002704905,1
ECLI:CE:ECHR:2008:0930JUD000269706,1
ECLI:CE:ECHR:2008:1007JUD003306604,1
ECLI:CE:ECHR:2008:1007JUD002378904,1
ECLI:CE:ECHR:2008:1007JUD002666202,1
ECLI:CE:ECHR:2008:0722JUD000231104,1
ECLI:CE:ECHR:2008:0722JUD003299302,1
ECLI:CE:ECHR:2008:0717JUD003052307,1
ECLI:CE:ECHR:2008:0603JUD004383706,1
ECLI:CE:ECHR:2008:0424JUD007078601,1
ECLI:CE:ECHR:2008:0424JUD001443803,1
ECLI:CE:ECHR:2008:0424JUD001710705,1
ECLI:CE:ECHR:2008:0513JUD000586802,1
ECLI:CE:ECHR:2008:0513JUD001587203,1
ECLI:CE:ECHR:2008:0515JUD003628302,1
ECLI:CE:ECHR:2008:0520JUD005547000,1
ECLI:CE:ECHR:2008:0529JUD003976302,1
ECLI:CE:ECHR:2008:0603JUD002432202,1
ECLI:CE:ECHR:2008:0603JUD000495904,1
ECLI:CE:ECHR:2008:0603JUD003209805,1
ECLI:CE:ECHR:2008:0605JUD002059704,1
ECLI:CE:ECHR:2008:0710JUD000909006,1
ECLI:CE:ECHR:2008:0610JUD002879003,1
ECLI:CE:ECHR:2008:0617JUD000008104,1
ECLI:CE:ECHR:2008:0624JUD003593502,1
ECLI:CE:ECHR:2008:0701JUD003543105,1
ECLI:CE:ECHR:2008:0626JUD004032202,1
ECLI:CE:ECHR:2008:0703JUD003694902,1
ECLI:CE:ECHR:2008:0703JUD000891004,1
ECLI:CE:ECHR:2008:0703JUD003467903,1
ECLI:CE:ECHR:2008:0703JUD002660102,1
ECLI:CE:ECHR:2008:0710JUD001711706,1
ECLI:CE:ECHR:2008:0710JUD002159106,1
ECLI:CE:ECHR:2008:1009JUD002205702,1
ECLI:CE:ECHR:2008:1009JUD001073205,1
ECLI:CE:ECHR:2008:1009JUD002108806,1
ECLI:CE:ECHR:2009:0113JUD006122200,1
ECLI:CE:ECHR:2008:1209JUD001875304,1
ECLI:CE:ECHR:2008:1209JUD000423303,1
ECLI:CE:ECHR:2008:1211JUD001144704,1
ECLI:CE:ECHR:2008:1216JUD001917103,1
ECLI:CE:ECHR:2008:1216JUD003242706,1
ECLI:CE:ECHR:2008:1216JUD000082205,1
ECLI:CE:ECHR:2008:1218JUD002660202,1
ECLI:CE:ECHR:2008:1218JUD000075002,1
ECLI:CE:ECHR:2009:0113JUD000774306,1
ECLI:CE:ECHR:2009:0113JUD004166304,1
ECLI:CE:ECHR:2009:0113JUD003971205,1
ECLI:CE:ECHR:2009:0113JUD002572002,1
ECLI:CE:ECHR:2008:1209JUD001779903,1
ECLI:CE:ECHR:2009:0115JUD003788504,1
ECLI:CE:ECHR:2009:0115JUD003392805,1
ECLI:CE:ECHR:2009:0120JUD002799206,1
ECLI:CE:ECHR:2009:0120JUD003003606,1
ECLI:CE:ECHR:2009:0120JUD002858603,1
ECLI:CE:ECHR:2009:0120JUD003297103,1
ECLI:CE:ECHR:2009:0120JUD004660106,1
ECLI:CE:ECHR:2009:0122JUD001070004,1
ECLI:CE:ECHR:2009:0120JUD002973903,1
ECLI:CE:ECHR:2009:0127JUD003317305,1
ECLI:CE:ECHR:2009:0129JUD007546901,1
ECLI:CE:ECHR:2008:1211JUD003155603,1
ECLI:CE:ECHR:2008:1204JUD001284605,1
ECLI:CE:ECHR:2008:1009JUD001070902,1
ECLI:CE:ECHR:2008:1106JUD003020904,1
ECLI:CE:ECHR:2008:1014JUD001026204,1
ECLI:CE:ECHR:2008:1014JUD000790905,1
ECLI:CE:ECHR:2008:1014JUD003000103,1
ECLI:CE:ECHR:2008:1016JUD004156405,1
ECLI:CE:ECHR:2008:1023JUD000995106,1
ECLI:CE:ECHR:2008:1021JUD002814005,1
ECLI:CE:ECHR:2008:1023JUD001390402,1
ECLI:CE:ECHR:2008:1021JUD002177302,1
ECLI:CE:ECHR:2008:1104JUD002124605,1
ECLI:CE:ECHR:2008:1104JUD002025104,1
ECLI:CE:ECHR:2008:1104JUD002386503,1
ECLI:CE:ECHR:2008:1106JUD007552201,1
ECLI:CE:ECHR:2008:1202JUD002083402,1
ECLI:CE:ECHR:2008:1106JUD002183903,1
ECLI:CE:ECHR:2008:1114JUD004243102,1
ECLI:CE:ECHR:2008:1113JUD000741305,1
ECLI:CE:ECHR:2008:1114JUD003448905,1
ECLI:CE:ECHR:2008:1120JUD003215706,1
ECLI:CE:ECHR:2008:1204JUD002466402,1
ECLI:CE:ECHR:2008:1127JUD000029807,1
ECLI:CE:ECHR:2008:1202JUD003317606,1
ECLI:CE:ECHR:2008:1202JUD000893405,1
ECLI:CE:ECHR:2008:1202JUD005112307,1
ECLI:CE:ECHR:2008:1202JUD003583106,1
ECLI:CE:ECHR:2008:0424JUD006987501,1
ECLI:CE:ECHR:2008:0410JUD003535404,1
ECLI:CE:ECHR:2008:0403JUD003415004,1
ECLI:CE:ECHR:2007:1002JUD003374602,1
ECLI:CE:ECHR:2007:0724JUD004704399,1
ECLI:CE:ECHR:2007:0724JUD006423601,1
ECLI:CE:ECHR:2007:0731JUD003398602,1
ECLI:CE:ECHR:2007:0731JUD004371402,1
ECLI:CE:ECHR:2007:0731JUD000274503,1
ECLI:CE:ECHR:2007:0731JUD001241904,1
ECLI:CE:ECHR:2007:0906JUD000836304,1
ECLI:CE:ECHR:2007:0918JUD003411702,1
ECLI:CE:ECHR:2007:0918JUD001686402,1
ECLI:CE:ECHR:2007:0918JUD001839002,1
ECLI:CE:ECHR:2007:0925JUD004728999,1
ECLI:CE:ECHR:2007:1002JUD003974205,1
ECLI:CE:ECHR:2007:0717JUD002198405,1
ECLI:CE:ECHR:2007:1004JUD003345904,1
ECLI:CE:ECHR:2007:1009JUD007098501,1
ECLI:CE:ECHR:2007:1016JUD001278602,1
ECLI:CE:ECHR:2007:1016JUD003995802,1
ECLI:CE:ECHR:2007:1016JUD001038104,1
ECLI:CE:ECHR:2007:1023JUD002684002,1
ECLI:CE:ECHR:2007:1025JUD003155603,1
ECLI:CE:ECHR:2007:1025JUD001842105,1
ECLI:CE:ECHR:2007:1106JUD002275504,1
ECLI:CE:ECHR:2007:1113JUD002571703,1
ECLI:CE:ECHR:2007:1120JUD006139200,1
ECLI:CE:ECHR:2007:0717JUD007310201,1
ECLI:CE:ECHR:2007:0712JUD002874603,1
ECLI:CE:ECHR:2007:1122JUD006136000,1
ECLI:CE:ECHR:2007:0607JUD003110502,1
ECLI:CE:ECHR:2007:0510JUD001443705,1
ECLI:CE:ECHR:2007:0522JUD004773899,1
ECLI:CE:ECHR:2007:0524JUD007014201,1
ECLI:CE:ECHR:2007:0524JUD003271802,1
ECLI:CE:ECHR:2007:0524JUD004362602,1
ECLI:CE:ECHR:2007:0524JUD005784700,1
ECLI:CE:ECHR:2007:0524JUD006558201,1
ECLI:CE:ECHR:2007:0531JUD004422102,1
ECLI:CE:ECHR:2007:0531JUD000904204,1
ECLI:CE:ECHR:2007:0605JUD001738102,1
ECLI:CE:ECHR:2007:0605JUD001297904,1
ECLI:CE:ECHR:2007:0607JUD003400002,1
ECLI:CE:ECHR:2007:0712JUD001944103,1
ECLI:CE:ECHR:2007:0614JUD000888304,1
ECLI:CE:ECHR:2007:0614JUD001846505,1
ECLI:CE:ECHR:2007:0614JUD002119805,1
ECLI:CE:ECHR:2007:0614JUD002544806,1
ECLI:CE:ECHR:2007:0626JUD003226303,1
ECLI:CE:ECHR:2007:0621JUD001137002,1
ECLI:CE:ECHR:2007:0621JUD003721302,1
ECLI:CE:ECHR:2007:0628JUD007092601,1
ECLI:CE:ECHR:2007:0703JUD000136302,1
ECLI:CE:ECHR:2007:0705JUD002293103,1
ECLI:CE:ECHR:2007:0712JUD003974102,1
ECLI:CE:ECHR:2007:1120JUD007609601,1
ECLI:CE:ECHR:2007:1127JUD002888802,1
ECLI:CE:ECHR:2008:0403JUD000077303,1
ECLI:CE:ECHR:2008:0214JUD000122502,1
ECLI:CE:ECHR:2008:0124JUD004285202,1
ECLI:CE:ECHR:2008:0129JUD001461302,1
ECLI:CE:ECHR:2008:0129JUD002267104,1
ECLI:CE:ECHR:2008:0131JUD002277503,1
ECLI:CE:ECHR:2008:0131JUD003984604,1
ECLI:CE:ECHR:2008:0131JUD003132002,1
ECLI:CE:ECHR:2008:0131JUD001061602,1
ECLI:CE:ECHR:2008:0207JUD002043004,1
ECLI:CE:ECHR:2008:0207JUD002893602,1
ECLI:CE:ECHR:2008:0212JUD002420305,1
ECLI:CE:ECHR:2008:0212JUD004277404,1
ECLI:CE:ECHR:2008:0304JUD000938205,1
ECLI:CE:ECHR:2008:0122JUD001110104,1
ECLI:CE:ECHR:2008:0304JUD002541304,1
ECLI:CE:ECHR:2008:0304JUD001794903,1
ECLI:CE:ECHR:2008:0306JUD002422903,1
ECLI:CE:ECHR:2008:0306JUD000976904,1
ECLI:CE:ECHR:2008:0306JUD002645504,1
ECLI:CE:ECHR:2008:0320JUD003246102,1
ECLI:CE:ECHR:2008:0320JUD003912003,1
ECLI:CE:ECHR:2008:0318JUD002132607,1
ECLI:CE:ECHR:2008:0318JUD003576006,1
ECLI:CE:ECHR:2008:0327JUD002633806,1
ECLI:CE:ECHR:2008:0401JUD002201103,1
ECLI:CE:ECHR:2008:0122JUD001896702,1
ECLI:CE:ECHR:2008:0117JUD001646805,1
ECLI:CE:ECHR:2007:1127JUD003382703,1
ECLI:CE:ECHR:2006:1221JUD006826301,1
ECLI:CE:ECHR:2007:1127JUD001080906,1
ECLI:CE:ECHR:2007:1129JUD000448902,1
ECLI:CE:ECHR:2007:1129JUD002654102,1
ECLI:CE:ECHR:2007:1207JUD005964300,1
ECLI:CE:ECHR:2007:1207JUD005882200,1
ECLI:CE:ECHR:2007:1206JUD001512303,1
ECLI:CE:ECHR:2007:1211JUD000468303,1
ECLI:CE:ECHR:2007:1213JUD003298902,1
ECLI:CE:ECHR:2007:1213JUD003945802,1
ECLI:CE:ECHR:2007:1218JUD002865203,1
ECLI:CE:ECHR:2007:1218JUD000492202,1
ECLI:CE:ECHR:2006:1221JUD006744701,1
ECLI:CE:ECHR:2008:0115JUD001171204,1
ECLI:CE:ECHR:2007:1220JUD003893102,1
ECLI:CE:ECHR:2007:1220JUD001735003,1
ECLI:CE:ECHR:2008:0108JUD000464602,1
ECLI:CE:ECHR:2008:0108JUD002826802,1
ECLI:CE:ECHR:2008:0108JUD007033501,1
ECLI:CE:ECHR:2008:0108JUD004452104,1
ECLI:CE:ECHR:2008:0108JUD000008202,1
ECLI:CE:ECHR:2008:0110JUD005417200,1
ECLI:CE:ECHR:2008:0110JUD002396002,1
ECLI:CE:ECHR:2008:0115JUD001301202,1
ECLI:CE:ECHR:2008:0115JUD003984005,1
ECLI:CE:ECHR:2005:0913JUD005215999,1
ECLI:CE:ECHR:2005:0804JUD000508503,1
ECLI:CE:ECHR:2009:0217JUD002523403,1
ECLI:CE:ECHR:2001:0522JUD003927398,1
ECLI:CE:ECHR:2001:1113JUD004144998,1
ECLI:CE:ECHR:2001:1113JUD004203898,1
ECLI:CE:ECHR:2001:1115JUD005472700,1
ECLI:CE:ECHR:2001:1115JUD004867299,1
ECLI:CE:ECHR:2001:1206JUD004439398,1
ECLI:CE:ECHR:2001:1206JUD004443098,1
ECLI:CE:ECHR:2001:1206JUD004931499,1
ECLI:CE:ECHR:2001:1206JUD004399998,1
ECLI:CE:ECHR:2001:1213JUD003853697,1
ECLI:CE:ECHR:2001:1220JUD003373096,1
ECLI:CE:ECHR:2001:1220JUD005263499,1
ECLI:CE:ECHR:2001:1220JUD003415896,1
ECLI:CE:ECHR:2001:1220JUD004638099,1
ECLI:CE:ECHR:2002:0212JUD005296299,1
ECLI:CE:ECHR:2002:0212JUD005298299,1
ECLI:CE:ECHR:2002:0214JUD004429898,1
ECLI:CE:ECHR:2002:0219JUD004670899,1
ECLI:CE:ECHR:2002:0319JUD003962698,1
ECLI:CE:ECHR:2002:0319JUD004495298,1
ECLI:CE:ECHR:2002:0319JUD004700799,1
ECLI:CE:ECHR:2002:0319JUD004962299,1
ECLI:CE:ECHR:2002:0319JUD005117999,1
ECLI:CE:ECHR:2002:0314JUD004572599,1
ECLI:CE:ECHR:2002:0321JUD005347899,1
ECLI:CE:ECHR:2002:0321JUD004754199,1
ECLI:CE:ECHR:2001:1113JUD005547900,1
ECLI:CE:ECHR:2001:1030JUD003779497,1
ECLI:CE:ECHR:2001:1030JUD004365898,1
ECLI:CE:ECHR:2001:0710JUD002494494,1
ECLI:CE:ECHR:2001:0626JUD002639095,1
ECLI:CE:ECHR:2001:0628JUD004263698,1
ECLI:CE:ECHR:2001:0628JUD004970699,1
ECLI:CE:ECHR:2001:0705JUD004526999,1
ECLI:CE:ECHR:2001:0710JUD003339496,1
ECLI:CE:ECHR:2001:0710JUD002493494,1
ECLI:CE:ECHR:2001:0710JUD002493594,1
ECLI:CE:ECHR:2001:0710JUD002493694,1
ECLI:CE:ECHR:2001:0710JUD002493894,1
ECLI:CE:ECHR:2001:0710JUD002493994,1
ECLI:CE:ECHR:2001:0710JUD002494294,1
ECLI:CE:ECHR:2001:0710JUD002494694,1
ECLI:CE:ECHR:2001:1030JUD002949595,1
ECLI:CE:ECHR:2001:0710JUD002499094,1
ECLI:CE:ECHR:2001:0710JUD002499194,1
ECLI:CE:ECHR:2001:0717JUD002945595,1
ECLI:CE:ECHR:2001:1004JUD002750495,1
ECLI:CE:ECHR:2001:1004JUD003264596,1
ECLI:CE:ECHR:2001:1004JUD003832897,1
ECLI:CE:ECHR:2001:1011JUD005134299,1
ECLI:CE:ECHR:2001:1025JUD004365498,1
ECLI:CE:ECHR:2001:1025JUD004444198,1
ECLI:CE:ECHR:2001:1025JUD004445698,1
ECLI:CE:ECHR:2001:1025JUD004451398,1
ECLI:CE:ECHR:2002:0326JUD004448598,1
ECLI:CE:ECHR:2002:0321JUD004773099,1
ECLI:CE:ECHR:2002:0321JUD004646299,1
ECLI:CE:ECHR:2002:1115JUD003097296,1
ECLI:CE:ECHR:2002:0711JUD003350596,1
ECLI:CE:ECHR:2002:0718JUD003724897,1
ECLI:CE:ECHR:2002:1003JUD004162498,1
ECLI:CE:ECHR:2002:1022JUD003919798,1
ECLI:CE:ECHR:2002:1022JUD003069896,1
ECLI:CE:ECHR:2002:1031JUD004927999,1
ECLI:CE:ECHR:2002:1024JUD006566001,1
ECLI:CE:ECHR:2002:1105JUD003543797,1
ECLI:CE:ECHR:2002:1107JUD003500197,1
ECLI:CE:ECHR:2002:1115JUD003053096,1
ECLI:CE:ECHR:2002:1115JUD003087996,1
ECLI:CE:ECHR:2002:1115JUD003122396,1
ECLI:CE:ECHR:2002:0704JUD003857697,1
ECLI:CE:ECHR:2002:1115JUD003239296,1
ECLI:CE:ECHR:2002:1115JUD003257796,1
ECLI:CE:ECHR:2002:1115JUD003258996,1
ECLI:CE:ECHR:2002:1126JUD003226896,1
ECLI:CE:ECHR:2002:1126JUD003293696,1
ECLI:CE:ECHR:2002:1128JUD003709397,1
ECLI:CE:ECHR:2002:1217JUD002997396,1
ECLI:CE:ECHR:2002:1219JUD003088396,1
ECLI:CE:ECHR:2002:1219JUD003166396,1
ECLI:CE:ECHR:2002:1219JUD003264496,1
ECLI:CE:ECHR:2002:1219JUD003266296,1
ECLI:CE:ECHR:2002:0704JUD004221098,1
ECLI:CE:ECHR:2002:0704JUD003726397,1
ECLI:CE:ECHR:2002:0321JUD004646499,1
ECLI:CE:ECHR:2002:0507JUD004194698,1
ECLI:CE:ECHR:2002:0328JUD005561100,1
ECLI:CE:ECHR:2002:0409JUD005134699,1
ECLI:CE:ECHR:2002:0409JUD002630795,1
ECLI:CE:ECHR:2002:0409JUD002760195,1
ECLI:CE:ECHR:2002:0411JUD004921599,1
ECLI:CE:ECHR:2002:0416JUD004800199,1
ECLI:CE:ECHR:2002:0416JUD003999698,1
ECLI:CE:ECHR:2002:0416JUD004240098,1
ECLI:CE:ECHR:2002:0418JUD004635299,1
ECLI:CE:ECHR:2002:0418JUD004745999,1
ECLI:CE:ECHR:2002:0507JUD004486498,1
ECLI:CE:ECHR:2002:0514JUD004408198,1
ECLI:CE:ECHR:2002:0702JUD003391296,1
ECLI:CE:ECHR:2002:0516JUD004746099,1
ECLI:CE:ECHR:2002:0521JUD002940795,1
ECLI:CE:ECHR:2002:0528JUD002969596,1
ECLI:CE:ECHR:2002:0528JUD003320296,1
ECLI:CE:ECHR:2002:0606JUD004783399,1
ECLI:CE:ECHR:2002:0604JUD003312996,1
ECLI:CE:ECHR:2002:0604JUD003733197,1
ECLI:CE:ECHR:2002:0627JUD003339596,1
ECLI:CE:ECHR:2002:0627JUD004137698,1
ECLI:CE:ECHR:2002:0702JUD005159199,1
ECLI:CE:ECHR:2002:0702JUD004396998,1
ECLI:CE:ECHR:2001:0614JUD004159898,1
ECLI:CE:ECHR:2001:0517JUD004640799,1
ECLI:CE:ECHR:2005:0804JUD000508103,1
ECLI:CE:ECHR:2001:0517JUD004176198,1
ECLI:CE:ECHR:1992:0227JUD001321887,1
ECLI:CE:ECHR:1992:0227JUD001240986,1
ECLI:CE:ECHR:1992:0227JUD001159885,1
ECLI:CE:ECHR:1992:0227JUD001329987,1
ECLI:CE:ECHR:1992:0227JUD001270687,1
ECLI:CE:ECHR:1992:0828JUD001316187,1
ECLI:CE:ECHR:1992:0327JUD001168385,1
ECLI:CE:ECHR:1992:1216JUD001212986,1
ECLI:CE:ECHR:1992:1127JUD001299687,1
ECLI:CE:ECHR:1992:1012JUD001195586,1
ECLI:CE:ECHR:1992:1028JUD001235186,1
ECLI:CE:ECHR:1993:0226JUD001511889,1
ECLI:CE:ECHR:1993:0225JUD001147185,1
ECLI:CE:ECHR:1993:0226JUD001277587,1
ECLI:CE:ECHR:1993:0225JUD001082884,1
ECLI:CE:ECHR:1993:0226JUD001244486,1
ECLI:CE:ECHR:1993:0210JUD001149185,1
ECLI:CE:ECHR:1993:0602JUD001600290,1
ECLI:CE:ECHR:1993:0624JUD001455689,1
ECLI:CE:ECHR:1993:0824JUD001298687,1
ECLI:CE:ECHR:1993:0420JUD001432788,1
ECLI:CE:ECHR:1993:1129JUD001266187,1
ECLI:CE:ECHR:1993:1004JUD001284987,1
ECLI:CE:ECHR:1994:0323JUD001414688,1
ECLI:CE:ECHR:1994:0426JUD002212193,1
ECLI:CE:ECHR:1992:0227JUD001205486,1
ECLI:CE:ECHR:1992:0227JUD001240786,1
ECLI:CE:ECHR:1992:0227JUD001205386,1
ECLI:CE:ECHR:1991:0219JUD001332487,1
ECLI:CE:ECHR:1972:0622JUD000261465,1
ECLI:CE:ECHR:1984:0409JUD000896680,1
ECLI:CE:ECHR:1985:0426JUD000869179,1
ECLI:CE:ECHR:1986:0131JUD000873479,1
ECLI:CE:ECHR:1987:0929JUD000961681,1
ECLI:CE:ECHR:1990:1025JUD001148785,1
ECLI:CE:ECHR:1990:0830JUD000951181,1
ECLI:CE:ECHR:1991:0219JUD001184085,1
ECLI:CE:ECHR:1991:0219JUD001217686,1
ECLI:CE:ECHR:1991:0219JUD001259886,1
ECLI:CE:ECHR:1991:0219JUD001308787,1
ECLI:CE:ECHR:1991:0219JUD001344087,1
ECLI:CE:ECHR:1992:0227JUD001189885,1
ECLI:CE:ECHR:1991:0219JUD001350988,1
ECLI:CE:ECHR:1991:0219JUD001355288,1
ECLI:CE:ECHR:1991:0828JUD001129684,1
ECLI:CE:ECHR:1991:1212JUD001271887,1
ECLI:CE:ECHR:1991:0628JUD001214486,1
ECLI:CE:ECHR:1992:0227JUD001295587,1
ECLI:CE:ECHR:1992:0227JUD001313287,1
ECLI:CE:ECHR:1992:0226JUD001287187,1
ECLI:CE:ECHR:1992:0227JUD001214886,1
ECLI:CE:ECHR:1992:0227JUD001321687,1
ECLI:CE:ECHR:1992:0227JUD001313087,1
ECLI:CE:ECHR:1994:0922JUD001486189,1
ECLI:CE:ECHR:1994:1209JUD001839091,1
ECLI:CE:ECHR:1994:1209JUD001806491,1
ECLI:CE:ECHR:2001:0301JUD002989896,1
ECLI:CE:ECHR:2001:0227JUD004438098,1
ECLI:CE:ECHR:2001:0227JUD004441798,1
ECLI:CE:ECHR:2001:0227JUD004443698,1
ECLI:CE:ECHR:2001:0227JUD004444598,1
ECLI:CE:ECHR:2001:0227JUD004440698,1
ECLI:CE:ECHR:2001:0301JUD003193096,1
ECLI:CE:ECHR:2001:0301JUD004494398,1
ECLI:CE:ECHR:2001:0301JUD004696799,1
ECLI:CE:ECHR:2001:0301JUD004696899,1
ECLI:CE:ECHR:2001:0301JUD004697999,1
ECLI:CE:ECHR:2001:0301JUD004778499,1
ECLI:CE:ECHR:2001:0301JUD004120698,1
ECLI:CE:ECHR:2001:0222JUD003138296,1
ECLI:CE:ECHR:2001:0301JUD003887897,1
ECLI:CE:ECHR:2001:0301JUD004448698,1
ECLI:CE:ECHR:2001:0308JUD003929798,1
ECLI:CE:ECHR:2001:0308JUD003930098,1
ECLI:CE:ECHR:2001:0412JUD004034598,1
ECLI:CE:ECHR:2001:0419JUD003268696,1
ECLI:CE:ECHR:2001:0426JUD004069398,1
ECLI:CE:ECHR:2001:0426JUD004127598,1
ECLI:CE:ECHR:2001:0426JUD004768199,1
ECLI:CE:ECHR:2001:0503JUD002791895,1
ECLI:CE:ECHR:2001:0510JUD002894595,1
ECLI:CE:ECHR:2001:0227JUD003523797,1
ECLI:CE:ECHR:2001:0123JUD002834295,1
ECLI:CE:ECHR:1995:0210JUD001916091,1
ECLI:CE:ECHR:1998:0331JUD002068092,1
ECLI:CE:ECHR:1995:0427JUD001675390,1
ECLI:CE:ECHR:1995:1027JUD001669690,1
ECLI:CE:ECHR:1996:0902JUD001785191,1
ECLI:CE:ECHR:1996:0226JUD001744090,1
ECLI:CE:ECHR:1996:0521JUD002033192,1
ECLI:CE:ECHR:1996:0710JUD001341687,1
ECLI:CE:ECHR:1997:0609JUD002323894,1
ECLI:CE:ECHR:1997:0609JUD001918291,1
ECLI:CE:ECHR:1997:0924JUD002594294,1
ECLI:CE:ECHR:1997:0926JUD002561394,1
ECLI:CE:ECHR:1998:0331JUD001938592,1
ECLI:CE:ECHR:1998:0423JUD003164896,1
ECLI:CE:ECHR:2001:0111JUD003239696,1
ECLI:CE:ECHR:1998:0423JUD003230596,1
ECLI:CE:ECHR:1998:0609JUD002658695,1
ECLI:CE:ECHR:1998:0730JUD002571194,1
ECLI:CE:ECHR:1999:1221JUD003482197,1
ECLI:CE:ECHR:2000:0125JUD003167996,1
ECLI:CE:ECHR:2000:0711JUD002897195,1
ECLI:CE:ECHR:2000:0711JUD002086992,1
ECLI:CE:ECHR:2000:1026JUD002115693,1
ECLI:CE:ECHR:2000:1109JUD003475397,1
ECLI:CE:ECHR:2000:1116JUD003944298,1
ECLI:CE:ECHR:2000:1128JUD003635097,1
ECLI:CE:ECHR:2002:1219JUD003276696,1
ECLI:CE:ECHR:2002:1219JUD003322796,1
ECLI:CE:ECHR:2002:1219JUD003369696,1
ECLI:CE:ECHR:2002:1219JUD003390996,1
ECLI:CE:ECHR:2004:1005JUD006344200,1
ECLI:CE:ECHR:2004:1005JUD006476401,1
ECLI:CE:ECHR:2004:1005JUD007162501,1
ECLI:CE:ECHR:2004:1005JUD007680201,1
ECLI:CE:ECHR:2004:1026JUD005207499,1
ECLI:CE:ECHR:2004:1102JUD007634301,1
ECLI:CE:ECHR:2004:1102JUD007776201,1
ECLI:CE:ECHR:2004:1028JUD004264398,1
ECLI:CE:ECHR:2004:1102JUD006968001,1
ECLI:CE:ECHR:2004:1102JUD006922501,1
ECLI:CE:ECHR:2004:1118JUD000489902,1
ECLI:CE:ECHR:2004:1130JUD004692299,1
ECLI:CE:ECHR:2004:1216JUD006400900,1
ECLI:CE:ECHR:2004:1221JUD004364798,1
ECLI:CE:ECHR:2004:1221JUD007155101,1
ECLI:CE:ECHR:2004:1222JUD007088301,1
ECLI:CE:ECHR:2005:0113JUD000959102,1
ECLI:CE:ECHR:2005:0127JUD006050400,1
ECLI:CE:ECHR:2005:0201JUD004624399,1
ECLI:CE:ECHR:2005:0201JUD006925801,1
ECLI:CE:ECHR:2005:0210JUD006438701,1
ECLI:CE:ECHR:2005:0210JUD002780602,1
ECLI:CE:ECHR:2005:0210JUD003742002,1
ECLI:CE:ECHR:2005:0210JUD003742802,1
